Cluster	Decrease	Comparison	Color
Cluster_123	2.1311674911327	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_124	0.000793425562445549	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_125	-1.8862691415144	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_126	0.786999633233062	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_127	-0.616999534958808	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_128	-0.124249683861894	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_129	-0.294716771967774	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_13	2.02733838450221	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_130	-0.208143285897208	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_131	-0.544309897123533	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_132	0.395051224969034	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_133	0.147637323400875	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_134	2.09421870610905	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_14	3.09903762193896	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_15	1.18673049466039	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_16	-0.149790073952708	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_17	2.13385864134165	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_18	0.677224476009311	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_19	1.72848280944366	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_2	-1.00625563525892	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_20	2.50060466119618	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_21	2.48807786460947	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_22	-2.72547630335222	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_23	-0.243302819505946	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_24	-0.541468031106088	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_25	-0.545204588489238	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_26	0.110634605858522	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_27	1.502471605208	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_28	0.807309473601219	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_29	2.31671787630472	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_3	1.87971545340401	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_30	0.420218356701515	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_31	0.749487473605456	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_32	2.07799153063605	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_33	1.28433667660206	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_34	-0.627611641656749	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_35	1.17176475611741	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_36	-0.270290368414759	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_37	2.36884277412785	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_38	-1.44704779760133	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_39	-0.937147000147121	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_4	0.286451915084655	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_40	1.66859193225525	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_41	0.134906670854839	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_42	-0.0763042411599706	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_43	1.2182755247357	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_44	2.10529089876076	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_45	-1.14147810260155	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_46	0.533504408974423	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_47	0.860438826380186	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_48	0.493313191174902	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_49	0.146800799581658	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_5	1.94080301165745	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_50	0.027646839993281	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_51	1.51466605632062	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_52	-1.30860050619246	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_53	-2.74814233505275	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_54	-0.978568077520457	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_55	-1.60429948696819	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_56	0.263367597551966	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_57	0.763246342940995	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_58	1.40881140463177	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_59	3.00023804033402	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_6	1.92020988577752	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_60	1.3750083697294	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_61	1.16255816177161	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_62	2.35153840863289	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_63	-0.196562921039234	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_64	-1.442116846785	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_65	-0.607169452733789	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_66	-1.11726736763931	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_67	0.556616090524429	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_68	0.832420016450104	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_69	0.590891324340632	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_7	0.332389636154186	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_70	2.08347629759293	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_71	-0.864042384256521	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_72	0.284323306496979	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_73	-2.1508399898492	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_74	0.024009239458799	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_75	1.20824863822306	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_76	0.6361088534501	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_77	0.496650824526544	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_78	-0.396768168667272	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_79	0.853104168776827	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_8	-0.113892120321704	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_80	1.24532048333366	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_81	0.238740879839423	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_82	-1.69420478535866	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_83	0.271236575982542	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_84	-0.990926676139303	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_85	1.93082057516934	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_86	0.0919499114636118	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_87	-0.47938294638346	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_88	0.717720192129082	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_89	-1.08932877235161	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_9	1.62789827932191	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_90	0.0647403914860902	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_91	0.62152888205603	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_92	-1.75165613788808	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_93	-1.72704650712829	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_94	0.209782120995385	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_95	2.09682512417192	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_96	0.758482198797221	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_97	-0.927334065073673	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_98	1.15126678689511	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_99	-1.5301875615866	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others
Cluster_1	-0.188234734356996	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_10	0.534086906663461	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_100	0.676527323373165	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_101	-0.250080724600565	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_102	1.65661218221426	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_103	2.96670992342104	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_104	2.81321277719336	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_105	1.9152233670758	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_106	-0.476693772177384	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_107	0.598000566866844	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_108	2.52258261703017	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_109	1.43294876072292	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_11	3.39755769266975	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_110	2.81161960598392	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_111	2.00061889771884	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_112	0.279400805698046	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_113	4.07347571066991	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_114	2.56007127302306	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_115	4.55329764534802	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_116	-0.715317708830597	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_117	3.38178061720085	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_118	-0.233017043195588	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_119	0.471613160650293	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_12	-0.108138237681956	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_120	1.73188705521657	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_121	6.69613047408899	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_122	0.663912484638161	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_123	2.59587925020611	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_124	2.74366151753448	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_125	5.15435630133453	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_126	-2.08725770619002	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_127	2.36982517642517	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_128	3.31074499919109	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_129	5.51048263599166	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_13	-2.69018840632599	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_130	2.55875751448728	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_131	1.48929127755429	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_132	3.24382182480294	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_133	1.2494902556025	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_134	3.17075695836431	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_14	1.95525702937533	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_15	2.5937425885092	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_16	-1.24218493989565	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_17	0.83256896112762	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_18	2.99345696150546	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_19	4.27328245756424	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_2	-0.0305068224432006	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_20	4.11831277889905	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_21	3.87093699007048	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_22	0.267494198436523	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_23	1.26063347723996	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_24	5.40724609602272	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_25	8.35751027372757	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_26	8.96291635208694	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_27	0.832641462078612	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_28	-0.731811511743715	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_29	1.70512627173055	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_3	0.99953415553864	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_30	6.73704627261002	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_31	3.91733244527825	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_32	-1.19072987427073	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_33	1.33157201730405	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_34	2.02922230545198	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_35	1.99583620421737	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_36	0.592241349071415	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_37	-0.962055757741652	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_38	2.83322823380219	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_39	3.10617370818532	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_4	1.47513343704767	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_40	2.36821762359266	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_41	-0.33557557400475	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_42	1.42368657437906	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_43	0.653591618206221	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_44	0.343371814183527	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_45	1.23576113115946	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_46	-2.85411947165534	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_47	1.40683817936316	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_48	-2.21566308874029	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_49	5.70223523972741	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_5	-1.06100312929814	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_50	0.838976827789693	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_51	9.11845389454828	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_52	1.39453494673305	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_53	1.46550865178324	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_54	-0.733293844164578	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_55	2.66443009800932	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_56	7.35038554143749	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_57	0.782849845566986	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_58	3.4418563836204	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_59	3.06389556429127	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_6	0.978525395733158	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_60	1.02838174441597	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_61	5.48087134374649	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_62	1.95321116391493	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_63	-0.308578992124879	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_64	6.31738923829447	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_65	1.06272850763264	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_66	-1.8658619587614	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_67	8.96635545677536	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_68	-0.747956479123417	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
Cluster_69	-1.42891993096165	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others
